time,open,high,low,close
2023-06-01,20.83,20.99,20.43,20.51
2023-06-02,20.51,21.38,20.31,21.26
2023-06-03,21.26,21.36,20.97,21.19
2023-06-04,21.2,22.31,21.04,21.83
2023-06-05,21.82,22.05,19.28,20
2023-06-06,20.02,20.7,19.27,20.39
2023-06-07,20.39,20.54,18.53,18.64
2023-06-08,18.63,19.11,18.26,18.9
2023-06-09,18.89,19.37,17.11,17.4
2023-06-10,17.4,17.42,12.82,15.63
2023-06-11,15.62,16.18,15.13,15.56
2023-06-12,15.56,15.69,14.75,15.19
2023-06-13,15.2,15.95,14.77,15.04
2023-06-14,15.03,15.36,14.11,14.49
2023-06-15,14.48,15.06,14.16,14.77
2023-06-16,14.75,15.44,14.43,15.31
2023-06-17,15.32,16.11,15.17,15.64
2023-06-18,15.65,15.84,15.33,15.44
2023-06-19,15.43,16.15,15.37,16.11
2023-06-20,16.1,16.68,15.74,16.65
2023-06-21,16.65,17.41,16.56,17.25
2023-06-22,17.24,17.74,16.59,16.64
2023-06-23,16.64,17.54,16.19,17.15
2023-06-24,17.14,17.54,16.4,16.66
2023-06-25,16.66,17.38,16.58,16.97
2023-06-26,16.96,17.12,15.94,16.28
2023-06-27,16.28,16.93,16.15,16.63
2023-06-28,16.64,16.65,15.63,15.98
2023-06-29,15.99,18.27,15.86,18
2023-06-30,18,20.01,17.16,18.86
2023-07-01,18.86,19,17.91,18.7
2023-07-02,18.7,19.74,18.55,19.47
2023-07-03,19.47,19.66,18.9,19.26
2023-07-04,19.27,19.94,19.08,19.14
2023-07-05,19.14,19.39,18.44,18.99
2023-07-06,18.99,20.99,18.83,19.61
2023-07-07,19.61,21.83,19.28,21.51
2023-07-08,21.51,22.46,21.33,21.83
2023-07-09,21.83,22.37,21.02,21.33
2023-07-10,21.34,21.81,20.52,21.3
2023-07-11,21.31,22.36,21.22,22.08
2023-07-12,22.08,22.86,21.77,21.95
2023-07-13,21.95,26.86,21.45,26.04
2023-07-14,26.04,32.3,25.25,26.7
2023-07-15,26.68,29.1,26.5,27.46
2023-07-16,27.47,28.68,26.51,27.43
2023-07-17,27.42,28.49,25.65,26.82
2023-07-18,26.82,27.1,24.75,25.56
2023-07-19,25.55,27,25.38,26.32
2023-07-20,26.32,27.36,25.05,25.39
2023-07-21,25.38,26,25.08,25.52
2023-07-22,25.52,25.97,24.09,24.53
2023-07-23,24.53,25.24,24.18,24.77
2023-07-24,24.77,24.83,22.91,23.37
2023-07-25,23.37,23.59,22.75,23.28
2023-07-26,23.29,25.66,23.19,25.17
2023-07-27,25.18,25.66,24.68,25.1
2023-07-28,25.1,25.56,24.54,24.82
2023-07-29,24.82,25.39,24.76,25.18
2023-07-30,25.18,25.21,23.54,24.25
2023-07-31,24.25,24.78,23.57,23.73
2023-08-01,23.73,24.05,22.91,24.05
2023-08-02,24.08,24.26,22.88,23.14
2023-08-03,23.13,23.37,22.47,22.64
2023-08-04,22.64,23.54,22.5,22.78
2023-08-05,22.78,22.91,22.23,22.65
2023-08-06,22.64,23.45,22.58,23.17
2023-08-07,23.17,23.62,22.35,23.11
2023-08-08,23.11,24.79,23.01,24.21
2023-08-09,24.22,25,24.1,24.38
2023-08-10,24.38,24.87,24.12,24.6
2023-08-11,24.6,24.9,24.33,24.61
2023-08-12,24.61,25.22,24.39,24.9
2023-08-13,24.91,24.95,24.21,24.21
2023-08-14,24.21,25.28,24.06,25.18
2023-08-15,25.18,25.39,23.72,23.89
2023-08-16,23.88,24.01,22.37,22.8
2023-08-17,22.79,23.41,19.85,21.68
2023-08-18,21.66,22.2,20.95,21.34
2023-08-19,21.34,22.16,21.3,21.89
2023-08-20,21.88,22.02,21.58,21.78
2023-08-21,21.77,21.78,20.36,21.2
2023-08-22,21.2,21.26,19.41,20.57
2023-08-23,20.58,21.81,20.37,21.74
2023-08-24,21.73,22.02,20.68,21.05
2023-08-25,21.05,21.05,20.09,20.42
2023-08-26,20.42,20.43,20.19,20.29
2023-08-27,20.28,20.9,20.25,20.79
2023-08-28,20.79,20.79,20.07,20.56
2023-08-29,20.56,22.07,20.12,21.8
2023-08-30,21.8,21.99,20.6,20.83
2023-08-31,20.82,21.05,19.46,19.73
2023-09-01,19.73,19.93,19.03,19.32
2023-09-02,19.32,19.69,19.13,19.49
2023-09-03,19.49,19.67,19.24,19.57
2023-09-04,19.57,20.02,19.2,19.52
2023-09-05,19.52,20.59,19.04,20.27
2023-09-06,20.27,20.38,19.16,19.64
2023-09-07,19.63,20,19.33,19.92
2023-09-08,19.92,20.26,19.38,19.61
2023-09-09,19.61,19.61,19.38,19.44
2023-09-10,19.44,19.44,17.81,18.24
2023-09-11,18.23,18.47,17.35,17.73
2023-09-12,17.73,18.75,17.57,17.91
2023-09-13,17.93,18.57,17.71,18.4
2023-09-14,18.4,19.31,18.4,18.85
2023-09-15,18.85,19.49,18.57,19.15
2023-09-16,19.15,19.45,18.88,19.14
2023-09-17,19.14,19.14,18.66,18.82
2023-09-18,18.82,20.16,18.61,19.65
2023-09-19,19.65,20.41,19.59,20.04
2023-09-20,20.03,20.56,19.82,20.3
2023-09-21,20.3,20.3,19.31,19.46
2023-09-22,19.45,19.8,19.17,19.43
2023-09-23,19.43,19.58,19.3,19.47
2023-09-24,19.48,19.68,19.25,19.36
2023-09-25,19.35,19.73,19.14,19.39
2023-09-26,19.4,19.52,18.83,19.02
2023-09-27,19.02,19.48,18.73,19.13
2023-09-28,19.13,19.98,19.1,19.98
2023-09-29,19.98,20.46,19.85,20.28
2023-09-30,20.28,21.81,20.09,21.37
2023-10-01,21.37,24.49,21.14,23.88
2023-10-02,23.88,24.79,22.93,23.38
2023-10-03,23.38,24.77,23.22,23.61
2023-10-04,23.61,23.84,22.55,23.15
2023-10-05,23.15,23.76,22.51,22.69
2023-10-06,22.7,23.76,22.67,23.42
2023-10-07,23.41,24.21,23.09,23.3
2023-10-08,23.31,23.64,23.09,23.23
2023-10-09,23.24,23.37,21.65,22.1
2023-10-10,22.1,22.49,21.71,22.12
2023-10-11,22.12,22.41,21.62,22.01
2023-10-12,22,22.05,21,21.29
2023-10-13,21.29,22.2,21.12,21.84
2023-10-14,21.85,22.3,21.81,22
2023-10-15,22,22.17,21.68,21.95
2023-10-16,21.93,25,21.91,23.97
2023-10-17,23.98,24.56,23.49,23.94
2023-10-18,23.95,24.37,23.38,23.42
2023-10-19,23.41,25.79,23.1,24.94
2023-10-20,24.94,27.51,24.75,27.05
2023-10-21,27.04,30.33,26.67,29.33
2023-10-22,29.34,30.02,28.09,29.06
2023-10-23,29.06,32.88,28.77,31.89
2023-10-24,31.91,32.55,29.5,30.18
2023-10-25,30.19,33.98,30,32.44
2023-10-26,32.44,33.27,30.73,32.79
2023-10-27,32.77,33.36,31.32,31.74
2023-10-28,31.75,32.52,31.36,31.64
2023-10-29,31.63,33.25,31.32,32.84
2023-10-30,32.86,35.33,32.3,34.96
2023-10-31,34.96,38.62,34.86,38.43
2023-11-01,38.44,46.65,37.87,41.18
2023-11-02,41.21,44.59,38.68,40.26
2023-11-03,40.23,40.3,38.03,39.49
2023-11-04,39.47,42.72,39.04,42.44
2023-11-05,42.46,42.88,40.27,41.19
2023-11-06,41.19,42.23,39.71,42.17
2023-11-07,42.17,44.81,40.17,42.98
2023-11-08,42.97,43.88,42.28,43.13
2023-11-09,43.08,48.84,41.79,45.29
2023-11-10,45.28,57.95,45.09,56.7
2023-11-11,56.7,63.96,53.6,56.34
2023-11-12,56.37,61.89,54.58,56.29
2023-11-13,56.29,59.88,51.52,51.63
2023-11-14,51.63,58,51.22,56.83
2023-11-15,56.83,67.14,56.16,65.54
2023-11-16,65.5,68.17,56.42,57.8
2023-11-17,57.8,60.57,54.19,58.55
2023-11-18,58.55,59.4,54.76,58.58
2023-11-19,58.58,62.07,56.65,61.21
2023-11-20,61.17,61.3,56.05,56.61
2023-11-21,56.61,57.42,51.37,51.63
2023-11-22,51.62,58.94,51.52,57.58
2023-11-23,57.62,59.64,56.17,56.51
2023-11-24,56.53,58.75,56.21,56.89
2023-11-25,56.86,59.83,55.77,58.84
2023-11-26,58.83,59.04,56.24,57.6
2023-11-27,57.57,58.07,53.49,55.05
2023-11-28,55.07,58.71,53.98,58.22
2023-11-29,58.21,61.76,57.78,59.31
2023-11-30,59.31,61.72,58.79,59.29
2023-12-01,59.31,61.9,58.61,59.77
2023-12-02,59.78,63.92,59.67,63.7
2023-12-03,63.68,65.53,62.27,62.99
2023-12-04,63.04,65.21,59.77,61.6
2023-12-05,61.47,62.6,59.12,61.04
2023-12-06,61.02,66.67,61.02,61.85
2023-12-07,61.88,69.41,61.68,67.77
2023-12-08,67.8,75.34,67.8,74.93
2023-12-09,75.01,77.76,71.77,72.28
2023-12-10,72.35,74.87,70.72,74.85
2023-12-11,74.85,74.97,64.91,70.25
2023-12-12,70.23,72.42,65.83,68.56
2023-12-13,68.55,72.6,63.8,70.66
2023-12-14,70.71,76.26,69.08,75.63
2023-12-15,75.72,79.56,72.16,72.55
2023-12-16,72.53,77.2,71.27,73.65
2023-12-17,73.65,74.96,70.39,70.8
2023-12-18,70.9,75.53,67.08,74.4
2023-12-19,74.43,76.38,71.88,73.06
2023-12-20,72.99,84.17,72.99,82.26
2023-12-21,82.22,95.62,81.11,93.9
2023-12-22,93.92,99.5,90.28,97.98
2023-12-23,98,110.18,92.9,107.89
2023-12-24,107.94,118.17,107.41,112.55
2023-12-25,112.49,126.35,108.01,121
2023-12-26,121,121.42,101.99,112.49
2023-12-27,112.53,115.32,104.77,107
2023-12-28,107.04,109.64,97.22,101.89
2023-12-29,101.93,110.03,99.44,106.21
2023-12-30,106.21,107.51,100.71,101.92
2023-12-31,101.95,105.22,99.6,101.68
2024-01-01,101.75,109.96,101.5,109.92
2024-01-02,109.96,117.06,105.48,106.79
2024-01-03,106.91,110.02,86.77,98.61
2024-01-04,98.47,108.43,96.76,105.03
2024-01-05,105.11,105.52,95.31,100.03
2024-01-06,100.01,100.4,91.74,93.8
2024-01-07,93.87,96.78,87.81,89.44
2024-01-08,89.45,100.01,85.28,98.01
2024-01-09,97.95,104.72,95.33,99.42
2024-01-10,99.33,105.34,91.93,102.1
2024-01-11,101.87,107.18,97.64,99.92
2024-01-12,99.85,100.5,87.41,92.11
2024-01-13,92.17,97.04,89.52,95.85
2024-01-14,95.8,102.82,93.58,93.73
2024-01-15,93.87,96.87,92.98,94.35
2024-01-16,94.3,98.16,94.3,97.59
